Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Wild,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
2,12:09,5v4,MIN,20,W,11,20,26,opr,oc,oelpc,,,,,,,,0,40,20379,12-3-2015,MIN,TOR,,,,9,64,11,26,20,40,,16,40,2,46,34,0
2,10:37,5v4,MIN,24,O,46,24,3,oc,oc,opr,y,y,,y,,,,0,40,20379,12-3-2015,MIN,TOR,,,,3,22,29,24,46,40,,16,56,2,46,34,0
2,9:17,5v5,MIN,64,W,29,,,or,,,y,y,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,64,29,11,20,46,40,,43,47,21,3,44,34
2,9:14,5v5,MIN,6,W,9,,,ofp,,,,,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,9,22,16,6,39,40,,23,42,15,3,51,34
2,6:32,5v5,TOR,44,W,47,,,orrc,,,y,,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,3,14,11,25,39,40,,42,47,21,44,51,34
2,6:17,5v5,MIN,11,W,14,,,oc,,,,,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,3,14,11,20,24,40,,23,42,28,46,52,34
2,5:41,5v5,TOR,46,O,26,,,opr,,,,,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,64,29,11,20,24,40,,16,26,40,2,46,34
2,5:20,5v5,TOR,43,W,2,,,dc,,,y,y,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,64,29,11,24,46,40,,43,47,21,3,52,34
2,3:52,5v4,MIN,46,O,24,16,29,oc,ol,ol,,y,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,22,29,16,24,46,40,,56,40,3,44,34,0
2,1:07,5v5,MIN,64,W,26,,,orrr,,,y,,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,64,29,26,6,25,40,,43,47,21,2,44,34
3,19:17,5v5,MIN,64,W,29,,,oc,,,,y,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,64,29,11,20,25,40,,23,42,15,2,44,34
3,18:58,5v5,MIN,11,W,25,20,,nl,nc,,,y,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,9,22,11,6,46,40,,26,42,40,2,44,34
3,18:10,5v5,TOR,51,W,26,,,opr,,,,y,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,9,22,16,6,46,40,,16,26,21,3,51,34
3,18:01,5v5,TOR,47,W,21,,,ol,,,,,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,3,14,26,20,25,40,,43,47,21,3,51,34
3,17:52,5v5,TOR,52,W,47,,,ofp,,,,,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,3,14,26,20,25,40,,43,47,21,46,52,34
3,17:32,5v5,TOR,47,T,43,47,,ol,oc,,y,y,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,3,14,26,20,25,40,,43,47,21,46,52,34
3,17:20,5v5,TOR,47,T,43,21,52,ol,oc,oc,y,y,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,3,14,26,20,25,40,,43,47,21,46,52,34
3,16:18,5v5,MIN,56,S,7,18,,or,or,,,,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,18,7,56,6,24,40,,24,56,28,3,51,34
3,15:53,5v5,MIN,11,O,20,46,64,opl,or,or,,,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,18,64,11,20,46,40,,24,56,28,3,51,34
3,15:28,5v5,MIN,20,W,11,64,,opl,oelc,,,y,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,64,29,11,20,46,40,,23,42,15,2,44,34
3,15:24,5v5,MIN,20,W,11,64,,opl,ofp,,,y,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,64,29,11,20,46,40,,16,26,40,2,44,34
3,14:59,5v5,TOR,26,W,44,4,16,oelc,or,or,y,y,,,26,y,,1,34,20379,12-3-2015,MIN,TOR,,,,64,29,11,20,46,40,,16,26,40,2,44,34
3,14:47,5v5,TOR,44,W,40,,,oelc,,,,,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,64,29,11,20,46,40,,16,26,40,2,44,34
3,14:19,5v5,MIN,39,W,25,64,29,ol,opl,ol,,y,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,64,29,16,25,39,40,,16,26,40,2,44,34
3,13:48,5v5,MIN,9,W,22,9,,orrc,nc,,y,,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,9,22,16,24,25,40,,23,42,15,3,51,34
3,12:57,5v5,TOR,21,W,43,44,,or,dsr,,,y,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,9,22,16,20,46,40,,43,47,21,44,46,34
3,11:34,5v5,TOR,44,W,26,,,oelc,,,,,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,3,14,26,20,25,40,,16,15,40,2,44,34
3,8:28,5v5,MIN,6,W,26,3,,oelpl,or,,,,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,3,14,26,6,46,40,,43,47,21,46,52,34
3,3:57,5v5,TOR,42,W,15,23,,oell,ol,,y,y,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,64,29,11,20,46,40,,23,42,15,3,51,34
3,3:42,5v5,TOR,51,S,23,,,ofp,,,,,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,3,64,11,20,46,40,,23,42,15,3,51,34
3,3:15,5v5,TOR,2,T,21,15,44,or,nl,dl,y,y,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,64,29,11,6,25,40,,43,47,21,2,44,34
3,2:18,5v5,MIN,7,W,56,,,orrl,,,y,y,,,,,,1,40,20379,12-3-2015,MIN,TOR,,,,18,7,56,20,46,40,,24,56,28,2,44,34
3,0:43,5v5,TOR,3,S,51,3,51,or,oc,or,,,,,,,,1,34,20379,12-3-2015,MIN,TOR,,,,3,9,11,20,46,40,,23,42,15,21,3,51
1,17:46,5v5,MIN,14,t,24,26,25,oc,opc,ol,,,,,,,,0,32,20064,10/16/2015,L.A,MIN,32,35,,3,14,26,24,25,35,,21,22,70,7,10,32
1,16:37,5v5,L.A,17,w,77,,,of,,,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,1,40,,18,7,56,5,20,35,,73,77,17,6,27,32
1,16:07,5v5,MIN,6,w,9,,,opl,,,,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,9,22,16,5,6,35,,73,77,17,6,27,32
1,15:15,5v5,L.A,23,s,12,8,3,ol,dr,dl,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,11,12,23,3,8,32
1,15:08,5v5,MIN,11,w,29,20,,dsr,dc,,y,y,1v1,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,11,12,23,3,8,32
1,15:02,5v5,MIN,20,o,64,,,ofp,,,,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,11,12,23,3,8,32
1,11:26,5v5,L.A,23,o,11,27,6,nr,nr,nl,y,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,64,29,11,24,25,35,,11,12,23,6,27,32
1,11:18,5v5,L.A,6,o,23,6,,oell,ol,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,64,29,11,24,25,35,,11,12,23,6,27,32
1,10:39,5v4,L.A,73,s,10,73,,oc,opr,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,3,18,20,46,35,0,,73,77,17,6,10,32
1,10:12,5v4,L.A,27,s,8,27,23,or,ol,oelpl,,,,,23,y,,0,35,20064,10/16/2015,L.A,MIN,,,,14,56,6,25,35,0,,11,12,23,8,27,32
1,10:07,5v4,L.A,11,t,8,11,,oc,ofp,,,y,,,11,y,,0,35,20064,10/16/2015,L.A,MIN,,,,9,16,6,25,35,0,,11,12,23,8,27,32
1,9:49,5v4,L.A,8,w,27,12,11,oc,opr,oc,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,9,16,6,25,35,0,,11,12,23,8,27,32
1,9:19,5v4,L.A,22,t,27,8,11,or,ol,opl,y,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,18,7,20,46,35,0,,11,22,12,8,27,32
1,9:09,5v5,MIN,24,w,18,,,dsc,,,y,y,1v0,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,18,7,20,24,46,35,,11,22,12,8,27,32
1,8:53,5v4,MIN,11,o,20,64,20,orrc,ol,oc,y,y,,,11,y,,0,32,20064,10/16/2015,L.A,MIN,,,,9,64,29,11,20,35,,22,77,6,27,32,0
1,7:30,5v4,MIN,22,w,16,24,46,oc,nc,dc,,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,22,16,26,24,46,35,,11,73,6,27,32,0
1,6:56,5v5,MIN,56,w,25,,,nc,,,,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,18,7,56,6,24,35,,15,13,6,8,10,32
1,6:06,5v5,L.A,22,a,21,22,,ol,nc,,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,3,14,26,5,20,35,,21,22,70,7,8,32
1,5:54,5v5,L.A,22,t,7,,,ol,,,y,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,3,14,26,5,20,35,,21,22,70,7,8,32
1,5:12,5v5,L.A,11,w,23,,,or,,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,64,29,11,5,24,35,,11,12,23,3,27,32
1,5:03,5v5,MIN,29,w,24,29,64,orrc,or,nc,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,24,25,35,,11,73,12,3,8,32
1,4:20,5v5,L.A,77,w,17,3,,nl,dsc,,y,y,,,17,y,,0,35,20064,10/16/2015,L.A,MIN,,,,9,22,16,5,6,35,,73,77,17,3,8,32
1,4:12,5v5,L.A,3,w,77,,,opl,,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,9,22,16,5,6,35,,73,77,17,3,8,32
1,3:59,5v5,L.A,17,w,77,73,,dc,dc,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,9,22,16,5,6,35,,71,77,17,7,10,32
1,1:41,5v5,L.A,8,o,11,,,opr,,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,9,22,16,20,46,35,,11,12,23,3,8,32
1,0:05,5v4,L.A,11,w,12,11,12,oc,or,ol,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,9,56,20,46,35,0,,11,12,23,8,27,32
2,18:47,5v4,L.A,73,w,17,77,,orrl,oc,,y,y,,y,,,,0,35,20064,10/16/2015,L.A,MIN,,,,11,56,5,25,35,0,,73,77,17,6,10,32
2,17:48,5v5,MIN,26,w,3,,,nc,,,,y,,,3,y,,1,32,20064,10/16/2015,L.A,MIN,,,,3,14,26,5,6,35,,21,22,70,3,8,32
2,16:56,5v5,MIN,16,b,24,25,,dl,dr,,y,y,1v1,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,9,22,16,24,25,35,,11,12,23,6,27,32
2,16:15,5v5,MIN,29,s,11,24,25,nr,dsr,nl,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,11,13,23,6,27,32
2,15:31,5v5,L.A,71,t,8,13,3,or,opr,nl,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,15,71,17,3,8,32
2,14:18,5v5,L.A,17,s,10,73,17,or,opr,oell,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,3,14,26,20,46,35,,73,77,17,7,10,32
2,13:48,5v4,L.A,27,o,8,23,12,orrl,opc,ol,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,9,16,6,25,35,0,,11,12,23,8,27,32
2,13:23,5v4,L.A,23,o,11,8,,or,dsc,,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,18,56,5,6,35,0,,11,12,23,8,27,32
2,12:57,5v4,L.A,73,t,6,,,orrl,,,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,14,56,20,46,35,0,,73,77,17,6,10,32
2,12:51,5v4,L.A,6,w,77,,,ofp,,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,3,14,20,46,35,0,,73,77,17,6,10,32
2,12:46,5v4,L.A,6,s,77,,,oc,,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,3,14,20,46,35,0,,73,77,17,6,10,32
2,12:33,5v4,L.A,6,w,77,10,,oelrrc,or,,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,3,14,20,46,35,0,,73,77,17,6,10,32
2,11:43,5v5,L.A,22,w,3,,,dsl,,,y,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,64,29,11,5,24,35,,21,22,70,3,8,32
2,11:34,5v5,L.A,70,b,21,22,,oelc,ol,,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,64,29,11,5,24,35,,21,22,70,3,8,32
2,11:24,5v5,L.A,12,w,11,,,of,,,y,y,,,6,,,1,35,20064,10/16/2015,L.A,MIN,,,,64,29,11,5,24,35,,11,12,23,6,27,32
2,10:28,5v4,L.A,6,w,10,6,12,oc,oc,oelpr,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,9,16,6,25,35,0,,11,12,23,6,10,32
2,10:04,5v4,L.A,10,w,27,77,10,orrl,oelpc,nc,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,14,56,20,46,35,0,,73,77,17,10,27,32
2,9:53,5v4,L.A,27,s,17,77,,opr,ol,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,14,56,20,46,35,0,,73,77,17,10,27,32
2,9:14,5v4,L.A,21,o,23,27,23,ol,ol,oelpl,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,9,18,6,25,35,0,,21,22,70,8,27,32
2,9:06,5v5,L.A,70,t,8,22,,opr,or,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,9,18,64,6,25,35,,21,22,70,8,27,32
2,7:31,5v5,L.A,23,w,8,11,27,dc,dr,dr,y,y,1v2,,6,,,1,35,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,11,12,23,6,27,32
2,7:11,5v5,L.A,12,w,11,27,23,oelc,or,or,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,11,12,23,6,27,32
2,6:44,5v5,L.A,17,w,73,6,,or,nc,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,3,14,26,24,25,35,,73,77,17,6,27,32
2,5:20,5v4,MIN,64,w,20,11,20,ol,opr,ol,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,9,64,29,11,20,35,,22,70,6,27,32,0
2,4:34,5v4,MIN,24,s,29,44,,orrc,or,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,22,16,26,24,46,35,,21,13,3,8,32,0
2,4:31,5v4,MIN,26,w,3,,,of,,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,3,16,26,24,46,35,,11,77,6,27,32,0
2,3:35,5v5,L.A,12,t,7,23,12,ol,oelpl,oc,y,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,3,14,22,6,25,35,,11,12,23,7,10,32
2,3:13,5v5,MIN,29,w,25,6,,dsr,dc,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,3,29,11,6,25,35,,15,71,13,7,10,32
2,2:58,5v5,MIN,20,w,46,29,,nr,nf,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,73,77,17,6,27,32
2,2:44,5v5,L.A,73,o,77,73,17,orrr,nl,dl,y,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,73,77,17,6,27,32
2,2:23,5v5,MIN,24,w,16,20,9,nl,dsl,df,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,9,22,16,24,25,35,,21,22,70,3,8,32
2,1:57,5v5,L.A,3,s,21,,,dr,,,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,9,22,16,24,25,35,,21,22,70,3,8,32
2,1:24,5v5,L.A,12,w,11,12,8,ol,oc,dsc,y,y,,,23,y,,1,35,20064,10/16/2015,L.A,MIN,,,,3,11,26,24,25,35,,11,12,23,7,10,32
2,1:03,5v5,L.A,10,s,11,,,opc,,,,y,,,23,,,1,35,20064,10/16/2015,L.A,MIN,,,,3,11,26,24,25,35,,11,12,23,7,10,32
2,0:50,5v5,L.A,10,w,11,23,12,oc,opl,oc,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,3,11,26,24,25,35,,11,12,23,7,10,32
2,0:35,5v5,L.A,77,s,17,,,oc,,,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,64,14,29,20,46,35,,73,77,17,6,27,32
2,0:05,5v5,L.A,77,w,17,3,,dl,dl,,,y,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,9,22,16,5,6,35,,73,77,17,3,8,32
3,19:13,5v5,MIN,6,s,11,,,opc,,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,6,24,35,,73,77,17,3,8,32
3,17:58,5v5,MIN,20,w,16,,,oelprrc,,,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,9,22,16,20,46,35,,21,22,70,3,8,32
3,17:02,5v5,MIN,24,s,11,6,11,nl,dl,nl,,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,6,24,35,,73,77,17,6,27,32
3,16:23,5v5,L.A,11,s,8,,,nc,,,,,,,,,,1,35,20064,10/16/2015,L.A,MIN,,,,3,14,26,20,46,35,,11,12,17,6,8,32
3,16:15,5v5,MIN,46,w,20,,,dc,,,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,3,14,26,20,46,35,,11,12,23,3,8,32
3,15:13,5v4,MIN,9,w,64,20,9,ol,oc,of,,y,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,9,64,29,11,20,35,,11,23,3,8,32,0
3,14:32,5v4,MIN,11,o,20,11,64,or,opr,orrl,y,,,,,,,1,32,20064,10/16/2015,L.A,MIN,,,,9,64,29,11,20,35,,73,77,3,8,32,0
3,14:24,5v4,MIN,11,o,20,11,20,oc,opr,oc,,y,,,9,y,y,1,32,20064,10/16/2015,L.A,MIN,,,,9,64,29,11,20,35,,73,77,3,8,32,0
3,13:44,5v5,L.A,27,w,23,6,11,opr,nsl,nf,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,18,7,56,20,46,35,,11,12,23,6,27,32
3,13:38,5v5,L.A,8,s,22,21,,opc,of,,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,9,22,16,20,46,35,,21,22,70,3,8,32
3,13:00,5v5,MIN,18,w,56,7,35,nc,nl,dc,,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,18,7,56,5,25,35,,21,71,13,6,27,32
3,12:23,5v5,L.A,71,w,15,10,71,or,dsl,dc,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,18,7,56,5,25,35,,15,71,13,6,10,32
3,11:42,5v5,MIN,11,w,64,46,20,oc,dc,dl,,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,73,77,17,6,27,32
3,11:00,5v5,L.A,12,t,8,3,,or,oc,,,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,3,14,26,24,46,35,,11,12,23,3,8,32
3,10:52,5v5,L.A,8,w,23,11,,opl,ol,,,y,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,3,14,26,24,46,35,,11,12,23,3,8,32
3,8:15,5v4,MIN,11,w,9,64,20,orrc,ol,oc,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,9,64,29,11,20,35,,11,23,3,8,32,0
3,4:56,5v5,MIN,29,o,20,,,orrl,,,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,11,12,23,7,10,32
3,4:47,5v5,MIN,11,b,64,,,orrl,,,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,11,12,23,7,10,32
3,4:35,5v5,MIN,64,w,29,,,oelc,,,,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,11,12,23,7,10,32
3,4:29,5v5,MIN,64,w,29,,,of,,,,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,64,29,11,20,46,35,,11,12,23,6,27,32
3,1:00,5v4,MIN,64,s,20,9,11,or,opr,or,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,9,64,29,11,20,35,,77,70,3,27,32,0
4,4:39,3v3,MIN,64,b,20,,,nc,,,y,,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,64,11,0,0,20,35,,11,12,0,0,8,32
4,4:26,3v3,L.A,8,w,11,8,12,or,nc,dl,y,,,,,,,0,35,20064,10/16/2015,L.A,MIN,,,,64,11,0,0,20,35,,11,12,0,0,8,32
4,3:17,3v3,MIN,26,w,24,26,35,dc,dr,dc,y,y,,,,,,0,32,20064,10/16/2015,L.A,MIN,,,,26,0,0,6,24,35,,11,70,0,0,27,32
4,3:01,3v3,MIN,24,w,26,6,,nc,dsc,,,y,,,24,,,0,32,20064,10/16/2015,L.A,MIN,,,,26,0,0,6,24,35,,11,70,0,0,6,32
4,2:41,3v3,L.A,11,w,70,11,,oc,nr,,,y,,y,,,,0,35,20064,10/16/2015,L.A,MIN,,,,29,26,0,0,6,35,,11,70,0,0,6,32
1,18:43,5v5,MIN,46,w,3,,,ofp,,,,,,,,,,0,32,20504,12/21/2015,MIN,DAL,40,32,,3,14,22,20,46,40,,13,90,83,4,47,32
1,18:28,5v5,MIN,22,w,46,,,dsr,,,,,,,,,,0,32,20504,12/21/2015,MIN,DAL,,31,,3,14,22,20,46,40,,13,90,83,4,47,32
1,18:24,5v5,MIN,14,w,22,,,oelc,,,y,,,,,,,0,32,20504,12/21/2015,MIN,DAL,,,,3,14,22,20,46,40,,13,90,83,4,47,32
1,18:08,5v5,MIN,14,t,20,46,3,ol,or,opr,y,y,,,,,,0,32,20504,12/21/2015,MIN,DAL,,,,3,14,22,20,46,40,,13,90,83,4,47,32
1,17:38,5v5,MIN,7,t,19,,,ol,,,y,y,,,,,,0,32,20504,12/21/2015,MIN,DAL,,,,18,19,7,6,25,40,,91,10,14,2,24,32
1,16:43,5v5,MIN,29,w,64,,,oelc,,,y,,,,,,,0,32,20504,12/21/2015,MIN,DAL,,,,64,29,11,24,39,40,,18,43,38,3,33,32
1,16:18,5v5,DAL,47,s,21,22,,opl,oell,,,y,,,,,,0,40,20504,12/21/2015,MIN,DAL,,,,9,16,26,6,25,40,,20,22,21,4,47,32
1,16:09,5v5,DAL,21,t,22,,,ol,,,y,,,,,,,0,40,20504,12/21/2015,MIN,DAL,,,,9,16,26,6,25,40,,20,22,21,4,47,32
1,14:44,5v5,DAL,33,s,10,,,opl,,,,,,,,,,1,40,20504,12/21/2015,MIN,DAL,,,,18,19,7,6,25,40,,91,10,14,3,33,32
1,14:36,5v5,DAL,3,o,14,91,,oelr,or,,y,,,,,,,1,40,20504,12/21/2015,MIN,DAL,,,,18,19,7,6,25,40,,91,10,14,3,33,32
1,14:30,5v5,DAL,91,w,47,,,ol,,,y,,,,,,,1,40,20504,12/21/2015,MIN,DAL,,,,18,19,7,6,25,40,,91,10,14,3,33,32
1,14:25,5v5,DAL,14,w,3,,,opr,,,,,,,,,,1,40,20504,12/21/2015,MIN,DAL,,,,18,19,7,6,25,40,,91,10,14,3,33,32
1,14:19,5v5,DAL,10,,91,,,ol,,,y,y,,,,,,1,40,20504,12/21/2015,MIN,DAL,,,,18,19,7,6,25,40,,91,10,14,3,33,32
1,13:05,5v5,MIN,11,w,64,39,,oelc,or,,y,,,,,,,1,32,20504,12/21/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,12:14,5v5,DAL,83,b,2,,,dsl,,,,,,,,,,1,40,20504,12/21/2015,MIN,DAL,,,,9,16,26,20,46,40,,13,90,83,2,3,32
1,12:10,5v5,DAL,83,a,13,,,or,,,,y,,,,,,1,40,20504,12/21/2015,MIN,DAL,,,,9,16,26,20,46,40,,13,90,83,2,3,32
1,12:06,5v5,DAL,91,w,14,,,of,,,y,,,,,,,1,40,20504,12/21/2015,MIN,DAL,,,,3,14,22,20,46,40,,91,10,14,3,33,32
1,11:44,5v5,MIN,3,w,14,22,,nc,dr,,y,y,2 on 1 ,y,,,,1,32,20504,12/21/2015,MIN,DAL,,,,3,14,22,20,46,40,,91,10,14,3,33,32
1,10:39,5v5,DAL,20,b,21,22,,oelc,or,,y,,,,,,,2,40,20504,12/21/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,10:27,5v5,DAL,20,t,2,,,ol,,,y,,,,,,,2,40,20504,12/21/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,10:21,5v5,DAL,13,t,3,33,,ol,or,,y,,,,,,,2,40,20504,12/21/2015,MIN,DAL,,,,64,29,11,20,46,40,,13,90,83,3,33,31
1,10:15,5v5,MIN,11,b,29,20,,dsc,dc,,y,y,1 on 0 ,,11,y,,2,31,20504,12/21/2015,MIN,DAL,,,,64,29,11,20,46,40,,13,90,83,3,33,31
1,9:42,5v5,DAL,43,w,18,43,,or,nr,,,,,,,,,2,40,20504,12/21/2015,MIN,DAL,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,9:30,5v5,DAL,20,b,22,,,oelc,,,y,y,,,,,,2,40,20504,12/21/2015,MIN,DAL,,,,64,29,11,20,46,40,,20,22,21,2,24,31
1,8:53,5v5,MIN,6,w,16,,,opl,,,,,,,,,,2,31,20504,12/21/2015,MIN,DAL,,,,9,16,26,6,25,40,,20,22,14,2,24,31
1,8:00,5v5,MIN,20,w,3,,,opl,,,,y,,,,,,2,31,20504,12/21/2015,MIN,DAL,,,,3,14,22,20,39,40,,90,83,14,3,33,31
