Period,Time,Strength,Team,Shooter,Shot Type?,A1,A2,A3,A1 Zone,A2 Zone,A3 Zone,SC?,SOG?,Oddman,G?,RB,RB SOG?,RB G?,Home Score State,Goalie,Game ID,Date,Home:,Away: ,Home Goalies,Away Goalies,Panthers,F,F,F,D,D,G/Extra Attacker,Opp,F,F,F,D,D,G/Extra Attacker
3,1:34,6v5,CAR,12,w,11,,,oc,,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,11,16,73,33,51,1,,11,12,16,49,53,27
3,1:12,6v5,CAR,27,w,49,,,of,,,,,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,21,18,36,7,44,1,,11,12,16,49,53,27
3,0:31,6v5,CAR,53,w,27,49,,nc,nc,,,y,,,,,,-1,1,20479,12/18/2015,CAR,FLA,,,,21,18,36,7,44,1,,11,12,16,49,53,27
1,19:14,5v5,T.B,24,w,23,62,,nl,dc,,,y,,,,,,0,1,20672,1/17/2016,T.B,FLA,30,1,,11,16,68,6,33,1,,51,23,24,6,77,30
1,18:39,5v5,T.B,6,w,77,6,51,ol,or,opr,,,,,,,,0,1,20672,1/17/2016,T.B,FLA,88,35,,11,16,68,6,33,1,,51,23,24,6,77,30
1,17:23,5v5,T.B,55,w,91,,,opr,,,,,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,17,42,53,3,7,1,,13,91,18,55,89,30
1,16:49,5v5,T.B,22,w,62,89,,nl,dc,,,,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,21,18,36,44,51,1,,13,42,22,5,62,30
1,15:42,5v5,T.B,77,o,17,5,,opl,dl,,,,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,11,16,68,6,33,1,,9,17,86,6,77,30
1,15:08,5v5,T.B,77,w,51,,,opl,,,,y,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,11,16,68,6,33,1,,51,23,24,6,77,30
1,10:41,5v5,T.B,91,t,89,90,,ol,opl,,y,,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,27,73,48,3,7,1,,90,91,18,55,89,30
1,10:23,5v5,FLA,27,w,48,27,3,or,nr,dr,y,y,,,,,,0,30,20672,1/17/2016,T.B,FLA,,,,27,73,48,44,51,1,,90,91,18,55,89,30
1,10:18,5v5,FLA,73,t,27,,,oc,,,y,,,,,,,0,30,20672,1/17/2016,T.B,FLA,,,,27,73,48,44,51,1,,90,91,18,55,89,30
1,9:38,5v5,FLA,53,w,42,,,or,,,,,,,,,,0,30,20672,1/17/2016,T.B,FLA,,,,17,42,53,44,51,1,,13,42,22,62,89,30
1,6:57,5v4,FLA,51,w,73,51,21,opr,ol,opl,,,,,,,,0,30,20672,1/17/2016,T.B,FLA,,,,21,73,18,36,51,1,,13,18,6,55,30,0
1,6:50,5v4,FLA,21,w,51,73,,or,opr,,y,y,,,,,,0,30,20672,1/17/2016,T.B,FLA,,,,21,73,18,36,51,1,,13,18,6,55,30,0
1,3:44,5v5,T.B,89,s,6,,,dr,,,y,,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,21,48,36,44,51,1,,9,17,86,62,89,30
1,3:30,5v5,T.B,17,w,86,9,,oelc,oelr,,y,,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,21,48,36,44,51,1,,9,17,86,5,62,30
1,2:24,5v5,T.B,90,t,18,,,or,,,y,y,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,27,73,48,3,7,1,,90,91,18,6,77,30
1,2:01,5v5,FLA,68,w,16,11,33,nl,dl,dc,y,,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
1,1:35,5v5,T.B,23,o,24,,,oell,,,,,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,11,16,68,6,33,1,,9,23,24,55,89,30
1,1:23,5v5,T.B,89,w,55,23,,or,opr,,,y,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,11,16,68,6,33,1,,9,23,24,55,89,30
1,1:12,5v5,T.B,9,s,55,89,,nr,nl,,,y,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,21,18,36,44,51,1,,9,17,86,55,89,30
1,0:26,5v5,FLA,51,w,21,,,opl,,,,,,,,,,0,30,20672,1/17/2016,T.B,FLA,,,,21,42,18,44,51,1,,9,17,86,6,77,30
2,19:09,5v5,T.B,9,w,77,6,,dr,dc,,y,y,,,,,,0,1,20672,1/17/2016,T.B,FLA,,,,11,16,68,44,51,1,,9,17,86,6,77,30
2,18:26,5v5,FLA,27,o,16,68,16,orrr,oelr,or,y,y,,,,,,0,30,20672,1/17/2016,T.B,FLA,,,,11,16,27,68,7,1,,51,23,55,77,30,0
2,15:39,5v5,T.B,86,w,89,6,89,dl,dr,dl,,y,,y,,,,0,1,20672,1/17/2016,T.B,FLA,,,,27,53,73,6,33,1,,90,91,86,6,89,30
2,15:31,5v5,FLA,48,w,73,,,oc,,,,y,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,27,73,48,44,51,1,,9,17,18,55,77,30
2,15:00,5v5,T.B,5,o,62,51,,ol,of,,,,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,27,73,48,44,51,1,,51,23,24,5,62,30
2,13:54,5v5,T.B,42,t,51,,,or,,,,y,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,11,16,68,3,7,1,,42,51,24,6,77,30
2,13:39,5v5,T.B,22,o,13,,,or,,,,y,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,11,16,68,3,7,1,,13,42,22,55,89,30
2,13:12,5v5,T.B,89,s,22,,,opc,,,,y,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,11,16,68,3,7,1,,13,42,22,55,89,30
2,12:02,5v4,FLA,21,o,51,73,51,oc,or,ol,,y,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,21,73,18,36,51,1,,51,24,55,77,30,0
2,11:40,4v5,T.B,51,w,5,,,dl,,,y,y,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,11,16,27,68,51,1,,51,23,5,55,30,0
2,9:39,5v5,FLA,18,b,73,,,or,,,,y,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,21,73,18,44,51,1,,17,90,91,55,77,30
2,9:37,5v5,FLA,73,o,51,18,,ol,ol,,y,,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,21,73,18,44,51,1,,17,90,91,55,77,30
2,8:17,5v5,FLA,3,w,36,,,oelc,,,,y,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,27,73,48,3,7,1,,51,23,24,5,62,30
2,6:43,5v5,T.B,77,w,51,24,51,ol,or,or,,y,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,11,16,68,6,33,1,,51,23,24,6,77,30
2,5:58,5v4,T.B,86,s,9,30,,oc,dc,,,y,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,16,18,7,44,1,0,,9,17,86,18,77,30
2,4:41,5v4,T.B,51,w,6,91,6,ol,opl,ol,y,,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,17,18,33,44,1,0,,42,51,90,91,6,30
2,4:27,5v4,T.B,77,o,91,9,17,oc,ol,ol,,y,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,17,48,33,44,1,0,,9,17,91,86,77,30
2,3:32,5v5,T.B,55,w,17,,,opl,,,,,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,11,27,68,6,7,1,,9,17,86,55,77,30
2,3:17,5v5,T.B,86,o,17,9,,opl,oelc,,,,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,11,27,68,6,7,1,,9,17,86,55,77,30
2,3:08,5v5,T.B,9,t,86,77,,or,opr,,y,,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,11,27,68,6,7,1,,9,17,86,55,77,30
2,2:43,5v5,T.B,90,w,18,86,,nr,dr,,y,,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,21,73,18,3,51,1,,90,86,18,55,77,30
2,2:16,5v5,FLA,21,s,51,62,,or,opr,,,y,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,21,73,18,44,51,1,,90,91,18,55,89,30
2,1:21,5v5,FLA,48,t,36,48,,ol,nc,,y,y,,,,,,2,30,20672,1/17/2016,T.B,FLA,,,,27,48,36,3,7,1,,9,17,86,6,77,30
2,0:54,5v5,T.B,42,w,6,13,,dr,of,,,,,,,,,2,1,20672,1/17/2016,T.B,FLA,,,,27,48,36,44,51,1,,13,42,22,6,77,30
2,0:11,5v5,T.B,18,w,77,90,,or,opr,,,y,,,6,y,,2,1,20672,1/17/2016,T.B,FLA,,,,17,42,53,44,51,1,,90,91,18,6,77,30
3,19:32,5v5,T.B,6,w,86,,,opr,,,,y,,,9,y,,2,1,20672,1/17/2016,T.B,FLA,,,,21,73,18,44,51,1,,9,17,86,6,77,30
3,19:30,5v5,T.B,9,2C,,,,,,,,y,,,,,,2,1,20672,1/17/2016,T.B,FLA,,,,21,73,18,44,51,1,,9,17,86,6,77,30
3,17:03,5v5,T.B,42,w,22,42,,or,dr,,,y,,,,,,2,1,20672,1/17/2016,T.B,FLA,,,,21,73,18,6,51,1,,13,42,22,6,77,30
3,16:06,5v4,T.B,6,s,90,51,91,opr,or,ol,,y,,,,,,2,1,20672,1/17/2016,T.B,FLA,,,,16,36,33,44,1,0,,42,51,90,91,6,30
3,15:53,5v4,T.B,90,t,51,6,42,or,ol,ol,y,,,,,,,2,1,20672,1/17/2016,T.B,FLA,,,,16,36,33,44,1,0,,42,51,90,91,6,30
3,14:31,5v4,FLA,7,w,16,7,16,ol,dc,dl,,y,,,,,,2,30,20672,1/17/2016,T.B,FLA,,,,11,16,21,27,7,1,,13,23,5,62,30,0
3,13:50,5v4,FLA,68,s,51,36,51,oc,opr,oc,y,,,,,,,2,30,20672,1/17/2016,T.B,FLA,,,,18,48,68,36,51,1,,51,24,6,55,30,0
3,13:41,5v4,FLA,51,s,36,,,opr,,,,y,,,,,,2,30,20672,1/17/2016,T.B,FLA,,,,18,48,68,36,51,1,,51,24,6,55,30,0
3,13:36,5v4,FLA,68,t,48,36,18,ol,orrr,ol,y,,,,,,,2,30,20672,1/17/2016,T.B,FLA,,,,18,48,68,36,51,1,,51,24,6,55,30,0
3,13:18,5v4,FLA,48,o,36,,,oelr,,,y,,,,,,,2,30,20672,1/17/2016,T.B,FLA,,,,18,48,68,36,51,1,,51,24,6,55,30,0
3,13:04,5v4,FLA,51,s,36,51,,opr,oc,,,y,,,,,,2,30,20672,1/17/2016,T.B,FLA,,,,18,68,36,6,51,1,,51,24,6,55,30,0
3,11:56,5v5,FLA,27,o,36,,,oelr,,,y,y,,,27,y,y,2,30,20672,1/17/2016,T.B,FLA,,,,27,48,36,3,7,1,,90,91,18,6,77,30
3,10:56,5v5,FLA,73,w,51,,,nc,,,,,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,21,73,18,44,51,1,,9,17,86,55,89,30
3,9:39,5v5,FLA,68,w,36,68,3,or,nr,dr,,,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,16,68,36,44,51,1,,90,91,18,5,62,30
3,8:56,5v5,FLA,18,t,22,11,22,orrl,ol,oc,y,y,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,11,21,18,44,51,1,,51,23,24,62,89,30
3,7:12,5v4,FLA,7,w,21,18,16,ol,or,oelc,,,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,11,16,21,27,7,1,,9,18,5,62,30,0
3,7:01,5v4,FLA,11,w,7,27,,oc,opl,,,,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,11,16,21,27,7,1,,9,18,5,62,30,0
3,6:56,5v4,FLA,11,w,7,27,,oc,opl,,,,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,11,16,21,27,7,1,,9,18,5,62,30,0
3,6:50,5v4,FLA,11,o,7,27,,oc,opl,,,,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,11,16,21,27,7,1,,9,18,5,62,30,0
3,6:12,5v5,FLA,7,s,21,,,opl,,,,y,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,11,16,21,7,51,1,,9,51,18,5,62,30
3,5:55,5v5,T.B,77,w,51,,,opl,,,,,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,73,68,36,44,51,1,,9,51,91,6,77,30
3,4:55,5v5,FLA,53,w,51,42,53,nl,dr,dr,y,,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,42,53,48,6,33,1,,51,24,86,55,89,30
3,4:48,5v5,FLA,33,w,6,42,53,or,opr,oelr,,,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,42,53,48,6,33,1,,51,24,86,55,89,30
3,4:34,5v5,FLA,33,w,42,,,opl,,,,y,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,42,53,18,6,33,1,,51,24,86,55,89,30
3,3:56,5v5,T.B,9,t,6,77,17,or,ol,ofp,,,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,21,73,18,44,51,1,,9,17,86,6,77,30
3,3:45,5v5,FLA,51,w,18,51,,or,nc,,y,y,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,21,73,18,44,51,1,,9,17,86,6,77,30
3,2:13,5v5,T.B,9,o,17,,,oelr,,,y,y,,,86,y,,1,1,20672,1/17/2016,T.B,FLA,,,,21,73,18,7,51,1,,9,17,86,6,77,30
3,2:00,5v5,T.B,17,o,86,,,orrl,,,y,y,,,,,,1,1,20672,1/17/2016,T.B,FLA,,,,21,73,18,6,33,1,,9,17,86,6,77,30
3,1:29,5v5,FLA,51,w,7,21,,or,or,,,,,,,,,1,30,20672,1/17/2016,T.B,FLA,,,,21,73,18,7,51,1,,9,17,86,6,77,30
1,18:54,5v4,T.B,91,w,51,91,6,ol,orrr,ol,,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,1,30,,17,18,44,51,1,0,,51,90,91,18,6,30
1,18:12,5v4,T.B,9,w,77,86,77,oc,opr,or,y,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,35,88,,16,36,5,6,1,0,,9,17,24,86,77,30
1,18:07,5v4,T.B,86,o,77,9,,ol,ofp,,,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,16,36,5,6,1,0,,9,17,24,86,77,30
1,17:20,5v5,T.B,9,w,86,77,9,ol,or,opr,y,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,11,21,7,44,51,1,,9,17,24,86,77,30
1,17:07,5v5,T.B,9,t,17,86,,ol,oc,,y,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,11,21,7,44,51,1,,9,17,24,86,77,30
1,16:54,5v5,FLA,68,w,11,,,oc,,,y,y,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,11,21,68,3,6,1,,9,17,86,62,77,30
1,16:43,5v5,FLA,6,o,11,68,3,or,or,or,,,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,11,21,68,3,6,1,,9,17,86,62,77,30
1,16:36,5v5,FLA,3,s,68,3,,opl,ol,,,y,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,11,21,68,3,6,1,,9,17,86,62,77,30
1,16:12,5v5,FLA,6,o,22,,,opr,,,,,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,17,53,22,3,6,1,,11,13,23,6,62,30
1,15:52,5v5,T.B,11,s,13,30,,dl,dc,,,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,17,53,22,5,7,1,,11,23,18,55,89,30
1,15:49,5v5,T.B,89,w,90,,,of,,,y,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,27,42,48,5,7,1,,90,91,18,55,89,30
1,14:32,5v4,FLA,18,s,4,16,11,oc,opr,oelr,,,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,11,16,27,18,5,1,,11,13,5,62,30,0
1,14:15,5v4,FLA,5,w,11,,,opr,,,,y,,,27,,,0,30,20714,1/23/2016,FLA,T.B,,,,11,16,27,18,5,1,,11,13,5,62,30,0
1,14:04,5v4,FLA,21,w,16,27,11,opr,oelc,ol,,,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,11,16,21,27,5,1,,11,13,5,62,30,0
1,13:59,5v4,FLA,16,w,21,,,ol,,,,y,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,11,16,21,27,5,1,,11,13,5,62,30,0
1,12:19,5v4,T.B,51,w,6,51,90,ol,opl,ol,y,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,16,48,7,44,1,0,,51,90,91,18,6,30
1,11:13,5v5,FLA,3,o,6,21,,or,ofp,,,y,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,11,21,36,3,5,1,,11,13,23,5,62,30
1,9:58,5v5,FLA,51,s,68,,,opr,,,,,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,27,42,68,44,51,1,,9,13,17,5,62,30
1,9:41,5v5,FLA,44,w,51,27,,ol,opl,,,y,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,27,42,48,44,51,1,,9,17,23,25,62,30
1,8:25,5v5,T.B,17,w,9,86,,or,nl,,y,,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,21,18,36,5,7,1,,9,17,86,5,25,30
1,8:15,5v5,FLA,18,w,36,5,,dc,dc,,,,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,21,18,36,5,7,1,,9,17,86,5,25,30
1,7:44,5v5,T.B,24,w,6,,,or,,,,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,17,53,22,3,6,1,,51,23,24,6,89,30
1,7:27,5v5,FLA,3,w,17,53,,opl,oell,,,y,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,17,53,22,3,6,1,,51,23,24,6,89,30
1,6:28,5v4,T.B,24,o,86,9,30,or,nc,dr,y,,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,17,18,7,44,1,0,,9,17,24,86,77,30
1,6:20,5v4,T.B,9,w,77,9,,ol,opl,,,,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,16,36,7,44,1,0,,9,17,24,86,77,30
1,6:09,5v4,T.B,91,o,6,18,,or,opr,,,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,16,36,6,51,1,0,,51,90,91,18,6,30
1,3:36,4v5,T.B,18,w,5,17,18,dsl,nr,ol,,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,21,18,48,36,51,1,,17,18,6,62,30,0
1,2:17,5v5,FLA,18,s,6,,,dl,,,,y,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,21,18,36,3,6,1,,9,17,86,55,89,30
1,1:28,5v5,T.B,89,o,24,89,51,oelpl,ol,ofp,,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,11,16,68,5,7,1,,51,23,24,55,89,30
2,15:39,5v5,FLA,48,w,42,,,dc,,,y,y,1 on 0,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,27,42,48,5,7,1,,51,91,23,77,89,30
2,15:34,5v5,FLA,42,o,48,,,oc,,,,y,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,27,42,48,5,7,1,,51,91,23,77,89,30
2,15:21,5v5,T.B,91,w,23,51,,nc,dl,,y,,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,27,42,48,5,7,1,,51,91,23,77,89,30
2,15:05,5v5,T.B,86,w,77,,,dl,,,,,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,11,16,68,7,44,1,,17,51,86,5,62,30
2,14:45,5v5,T.B,86,s,5,,,opl,,,,,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,11,16,68,7,44,1,,9,17,86,5,62,30
2,14:14,5v5,T.B,9,w,17,5,,ol,ol,,y,,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,11,16,68,5,44,1,,9,17,86,5,6,30
2,13:09,5v5,FLA,36,o,27,,,oelc,,,y,y,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,27,22,36,3,6,1,,11,13,86,25,55,30
2,12:13,5v5,T.B,24,w,51,,,oelr,,,,y,,,,,,0,1,20714,1/23/2016,FLA,T.B,,,,17,53,22,44,51,1,,51,23,24,77,89,30
2,11:34,5v5,FLA,11,w,22,,,dsr,,,y,y,,,,,,0,30,20714,1/23/2016,FLA,T.B,,,,11,53,22,44,51,1,,51,23,24,77,89,30
2,11:18,5v5,FLA,5,s,11,5,,or,nr,,,y,,,16,y,,0,30,20714,1/23/2016,FLA,T.B,,,,11,16,68,5,7,1,,51,23,24,62,89,30
2,11:10,5v5,FLA,11,w,16,11,,ol,ol,,y,y,,y,,,,0,30,20714,1/23/2016,FLA,T.B,,,,11,16,68,5,7,1,,51,23,24,62,89,30
2,10:52,5v5,FLA,7,s,36,,,ol,,,,y,,,,,,1,30,20714,1/23/2016,FLA,T.B,,,,21,18,36,5,7,1,,9,17,86,5,62,30
2,8:45,5v4,FLA,36,w,51,36,51,nl,dc,dr,y,y,,,36,y,,1,30,20714,1/23/2016,FLA,T.B,,,,21,48,68,36,51,1,,51,24,55,77,30,0
2,8:23,5v4,FLA,51,o,68,21,51,oelpl,ol,oc,,,,,,,,1,30,20714,1/23/2016,FLA,T.B,,,,21,48,68,36,51,1,,51,24,55,77,30,0
2,7:28,5v4,FLA,18,s,5,11,16,or,opr,or,,,,,,,,1,30,20714,1/23/2016,FLA,T.B,,,,11,16,27,18,5,1,,11,24,55,77,30,0
2,7:24,5v4,FLA,27,o,11,,,orrc,,,y,y,,y,,,,1,30,20714,1/23/2016,FLA,T.B,,,,11,16,27,18,5,1,,11,24,55,77,30,0
2,7:04,5v5,T.B,90,w,91,90,18,oc,nr,dl,,,,,,,,2,1,20714,1/23/2016,FLA,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
2,6:55,5v5,T.B,90,w,91,,,oelr,,,,y,,,,,,2,1,20714,1/23/2016,FLA,T.B,,,,17,53,22,7,44,1,,90,91,18,5,62,30
2,6:46,5v5,T.B,62,o,90,5,,or,orrl,,,,,,,,,2,1,20714,1/23/2016,FLA,T.B,,,,17,53,22,7,44,1,,90,91,18,5,62,30
2,6:17,5v4,FLA,36,w,51,36,68,oc,opr,or,,y,,,,,,2,30,20714,1/23/2016,FLA,T.B,,,,21,48,68,36,51,1,,13,23,6,25,30,0
2,5:29,5v4,FLA,5,w,11,16,11,orrr,oelr,or,y,y,,,,,,2,30,20714,1/23/2016,FLA,T.B,,,,11,16,27,18,5,1,,51,24,5,62,30,0
2,5:03,5v4,FLA,11,w,16,11,16,oelr,or,or,y,,,,,,,2,30,20714,1/23/2016,FLA,T.B,,,,11,16,27,18,5,1,,51,23,5,89,30,0
2,3:29,5v5,T.B,18,o,91,89,,oelrrr,or,,y,y,,,18,y,,3,1,20714,1/23/2016,FLA,T.B,,,,27,42,18,7,44,1,,90,91,18,6,89,30
2,1:56,5v5,T.B,17,w,9,,,ol,,,y,y,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,11,16,68,5,7,1,,9,17,86,6,77,30
2,1:39,5v5,T.B,77,o,17,,,opc,,,,,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,11,16,68,5,7,1,,9,17,86,6,77,30
2,0:01,5v5,FLA,51,w,42,,,ol,,,,y,,,,,,4,30,20714,1/23/2016,FLA,T.B,,,,42,53,22,44,51,1,,90,91,18,6,89,30
3,18:58,5v5,T.B,5,w,18,,,oc,,,y,y,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,11,16,68,44,51,1,,90,91,18,5,62,88
3,17:52,5v5,T.B,89,o,23,51,,oelpl,of,,,,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference,Event Not in PBP or >10 Second Difference
3,17:28,5v5,T.B,23,t,55,51,24,ol,or,or,y,y,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,17,53,22,5,7,1,,51,23,24,55,89,88
3,16:47,5v5,T.B,6,b,18,6,18,ol,dc,dl,y,y,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,11,16,48,44,51,1,,90,91,18,6,25,88
3,16:43,5v5,T.B,18,o,90,,,ol,,,,y,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,11,16,48,44,51,1,,90,91,18,6,25,88
3,16:25,5v5,T.B,23,w,77,62,,oc,ol,,,,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,27,42,48,3,6,1,,11,13,23,62,77,88
3,16:23,5v5,T.B,13,b,62,,,oc,,,y,y,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,27,42,48,3,6,1,,11,13,23,62,77,88
3,16:07,5v4,T.B,90,w,6,90,6,ol,ol,ol,y,y,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,17,18,7,44,1,0,,51,90,91,18,6,88
3,15:54,5v4,T.B,6,o,18,90,6,oelr,oell,ol,y,y,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,17,18,7,44,1,0,,51,90,91,18,6,88
3,15:35,5v4,T.B,6,s,51,6,18,ol,or,oelpr,,,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,16,36,6,51,1,0,,51,90,91,18,6,88
3,15:10,4v5,FLA,17,b,36,,,nc,,,y,y,,,,,,4,88,20714,1/23/2016,FLA,T.B,,,,17,36,6,51,1,0,,51,90,91,18,6,88
3,14:26,5v4,T.B,86,w,77,9,77,oc,opl,ol,,y,,,,,,4,1,20714,1/23/2016,FLA,T.B,,,,11,48,7,44,1,0,,9,17,24,86,77,88
3,14:21,5v4,T.B,77,o,9,86,,ol,oelc,,y,y,,y,,,,4,1,20714,1/23/2016,FLA,T.B,,,,11,48,7,44,1,0,,9,17,24,86,77,88
3,12:07,5v4,T.B,77,s,9,18,77,or,oc,dc,,y,,,,,,3,1,20714,1/23/2016,FLA,T.B,,,,17,36,6,51,1,0,,9,17,86,18,77,88
3,11:46,5v4,T.B,51,w,77,,,dsc,,,,y,1 on 0,,,,,3,1,20714,1/23/2016,FLA,T.B,,,,16,36,7,44,1,0,,9,51,86,18,77,88
3,11:34,5v5,T.B,77,w,51,77,18,or,oc,opl,y,,,,,,,3,1,20714,1/23/2016,FLA,T.B,,,,11,16,36,7,44,1,,9,51,86,18,77,88
3,11:06,5v5,T.B,23,w,11,55,77,nc,dr,dl,,y,,,,,,3,1,20714,1/23/2016,FLA,T.B,,,,11,21,48,5,51,1,,11,13,23,55,77,88
3,9:16,6v5,T.B,17,w,86,,,ol,,,,,,,,,,3,1,20714,1/23/2016,FLA,T.B,,,,27,42,18,7,44,1,,9,17,24,86,62,77
