NameCode,Name,Pos,home,G,A1,A2,P,iHSC,iSC,iCF,C+/-,F+/-,G+/-,CF,FF,ZSO,ZSD,AB,FO_W,FO_L,HIT,HIT-,PN,PN-,TOI,CF60,CA60,CP60,FF60,FA60,FP60,SF60,SA60,BK,AB,MS,SH,SF,SA,GF,GA,FF,FA,CF,CA,SCF,SCA,GameID
widemde83,Dennis.Wideman,D,0,0,0,0,0,0,0,2,-9,-7,-1,13,10,3,6,0,0,0,2,2,0,0,18.4,42.4,71.8,114.3,32.7,55.5,88.2,19.6,42.4,0,0,1,1,6,13,0,1,10,17,13,22,6,9,20260
giordma83,Mark.Giordano,D,0,0,0,0,0,0,1,4,-9,-11,-1,14,8,7,7,2,0,0,1,5,0,0,19,44.3,72.7,117,25.3,60.1,85.4,19,50.6,2,2,0,2,6,16,0,1,8,19,14,23,5,11,20260
bollibr87,Brandon.Bollig,L,0,0,0,0,0,0,1,1,-9,-10,0,4,2,1,2,0,0,0,1,3,0,0,11.5,20.8,67.7,88.5,10.4,62.5,72.9,5.2,52.1,1,0,0,0,1,10,0,0,2,12,4,13,2,7,20260
monahse94,Sean.Monahan,C,0,0,0,0,0,1,2,3,-10,-11,-1,11,6,9,5,1,8,9,0,1,0,0,16.1,41,78.3,119.3,22.4,63.4,85.7,14.9,52.2,1,1,1,1,4,14,0,1,6,17,11,21,5,8,20260
engelde82,Deryk.Engelland,DR,0,0,0,0,0,0,1,2,-15,-12,-1,4,3,2,2,1,0,0,5,1,0,0,10.2,23.5,111.8,135.3,17.6,88.2,105.9,17.6,64.7,0,1,0,2,3,11,0,1,3,15,4,19,3,10,20260
ramoxka86,Karri.Ramo,G,0,0,0,0,0,0,0,0,-18,-20,-2,42,29,12,18,0,0,0,0,0,0,0,51.8,48.6,69.5,118.1,33.6,56.7,90.3,22,42.8,0,0,0,0,19,37,1,3,29,49,42,60,19,29,20260
parenpa83,P.A..Parenteau,R,1,0,1,0,1,0,0,2,11,7,1,23,16,8,9,0,0,0,1,2,1,0,15.8,87.6,45.7,133.3,60.9,34.3,95.2,38.1,26.7,1,0,1,0,10,7,1,0,16,9,23,12,8,9,20469
bernijo88,Jonathan.Bernier,G,1,0,0,0,0,0,0,0,11,5,2,46,36,12,19,0,0,0,0,0,0,0,41.7,66.1,50.3,116.5,51.8,44.6,96.3,31.6,35.9,0,0,0,0,22,25,4,2,36,31,46,35,27,22,20469
bozakty86,Tyler.Bozak,C,1,0,0,1,1,1,1,4,8,5,1,23,16,8,9,0,18,7,0,0,0,0,15.4,89.8,58.6,148.4,62.5,43,105.4,35.1,31.2,1,0,1,2,9,8,1,0,16,11,23,15,9,11,20469
vanrija89,James.van.Riemsdyk,L,1,1,0,0,1,3,4,7,6,2,1,23,15,8,9,1,0,0,1,0,0,0,16.6,83,61.4,144.4,54.2,46.9,101.1,36.1,36.1,1,1,1,4,10,10,1,0,15,13,23,17,9,10,20469
gardija90,Jake.Gardiner,D,1,0,0,0,0,0,1,4,6,3,0,19,13,5,12,0,0,0,1,1,0,0,16.9,67.5,46.2,113.6,46.2,35.5,81.7,24.9,28.4,1,0,3,0,7,8,0,0,13,10,19,13,9,5,20469
corrafr93,Frank.Corrado,D,1,0,1,0,1,0,0,2,2,0,1,14,11,6,3,0,0,0,2,1,0,0,10.9,76.7,65.8,142.5,60.3,60.3,120.5,49.3,54.8,1,0,0,1,9,10,2,1,11,11,14,12,9,8,20469
phanedi85,Dion.Phaneuf,D,1,0,0,0,0,0,0,2,1,2,0,18,13,7,11,1,0,0,6,0,0,0,17.3,62.5,59,121.6,45.2,38.2,83.4,24.3,27.8,1,1,1,0,7,8,0,0,13,11,18,17,8,10,20469
spalini88,Nick.Spaling,LC,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20469
polakro86,Roman.Polak,D,1,0,0,0,0,1,1,2,0,-2,2,22,18,2,8,1,0,0,2,0,0,0,22.5,58.7,58.7,117.4,48,53.4,101.4,32,45.4,0,1,1,1,12,17,2,0,18,20,22,22,17,13,20469
kadrina90,Nazem.Kadri,C,1,0,0,1,1,2,7,7,0,1,0,18,15,5,5,2,6,6,6,1,0,0,13.8,78.2,78.2,156.4,65.2,60.8,126,39.1,47.8,2,2,2,3,9,11,1,1,15,14,18,18,14,8,20469
lupuljo83,Joffrey.Lupul,LR,1,0,0,0,0,3,6,6,-1,-1,0,15,13,5,3,0,0,0,3,2,0,0,12.8,70.3,75,145.2,60.9,65.6,126.5,37.5,56.2,0,0,3,3,8,12,1,1,13,14,15,16,12,8,20469
matthsh88,Shawn.Matthias,LC,1,0,0,0,0,1,1,1,-2,1,0,10,9,1,2,2,0,0,1,1,0,0,9.3,64.2,77,141.2,57.8,51.3,109.1,32.1,44.9,0,2,0,1,5,7,0,0,9,8,10,12,8,7,20469
froesby91,Byron.Froese,C,1,0,0,0,0,1,1,1,-2,0,0,4,4,0,3,1,1,4,0,1,0,1,6.7,35.9,53.8,89.7,35.9,35.9,71.7,26.9,35.9,0,1,0,1,3,4,0,0,4,4,4,6,4,1,20469
komarle87,Leo.Komarov,LR,1,1,0,0,1,2,2,2,-4,-3,0,13,11,5,6,0,1,0,3,0,0,0,13.1,59.4,77.7,137.1,50.3,64,114.2,36.5,59.4,0,0,0,1,8,13,1,1,11,14,13,17,9,8,20469
grabnmi87,Michael.Grabner,L,1,1,0,0,1,1,2,3,-4,-5,1,11,8,3,9,0,0,0,1,2,0,0,16.6,39.9,54.4,94.3,29,47.1,76.1,21.8,39.9,1,0,0,1,6,11,2,1,8,13,11,15,8,9,20469
hunwima85,Matt.Hunwick,D,1,0,0,0,0,0,1,3,-5,-3,0,17,13,7,4,2,0,0,2,2,1,0,15.5,65.7,85,150.7,50.2,61.8,112.1,30.9,50.2,2,2,0,1,8,13,2,2,13,16,17,22,9,13,20469
riellmo94,Morgan.Rielly,D,1,0,0,0,0,0,1,3,-6,-6,1,20,16,5,8,0,0,0,2,1,0,0,21.3,56.3,73.2,129.4,45,61.9,106.9,30.9,50.6,1,0,1,1,11,18,2,1,16,22,20,26,14,15,20469
hollape91,Peter.Holland,C,1,1,1,0,2,0,3,4,-6,-7,1,14,11,2,6,0,7,8,1,1,0,0,19.4,43.2,61.7,104.9,33.9,55.5,89.5,24.7,46.3,1,0,0,2,8,15,2,1,11,18,14,20,10,13,20469
winnida85,Daniel.Winnik,C,1,0,1,1,2,1,2,2,-9,-9,1,11,8,2,8,1,0,0,1,3,0,0,16.8,39.2,71.3,110.5,28.5,60.6,89.2,17.8,46.4,0,1,1,1,5,13,2,1,8,17,11,20,8,12,20469
sparkga93,Garret.Sparks,G,1,0,0,0,0,0,0,0,-12,-8,0,9,6,4,4,0,0,0,0,0,0,0,10.5,51.4,119.9,171.3,34.3,79.9,114.2,28.5,68.5,0,0,0,0,5,12,0,0,6,14,9,21,6,10,20469
thornjo79,Joe.Thornton,C,0,0,0,0,0,2,2,3,10,11,0,22,19,8,4,0,7,2,0,3,0,0,16.3,81.1,44.3,125.4,70.1,29.5,99.6,62.7,18.4,1,0,0,2,17,5,0,0,19,8,22,12,10,8,20469
paveljo84,Joe.Pavelski,RC,0,0,0,0,0,0,2,4,10,10,0,22,18,8,4,0,4,8,1,1,0,0,16.6,79.7,43.5,123.1,65.2,29,94.2,54.3,18.1,2,0,1,1,15,5,0,0,18,8,22,12,10,8,20469
zubruda78,Dainius.Zubrus,L,0,0,0,0,0,1,1,1,9,10,1,18,15,3,4,1,0,0,1,1,0,0,12.8,84.3,42.1,126.4,70.2,23.4,93.6,65.5,14,0,1,0,1,14,3,1,0,15,5,18,9,9,5,20469
dillobr90,Brenden.Dillon,D,0,0,0,0,0,0,1,6,7,5,-2,19,15,6,1,2,0,0,0,2,0,0,14.6,78,49.3,127.3,61.6,41.1,102.7,57.5,37,2,2,0,4,14,9,0,2,15,10,19,12,8,11,20469
hertlto93,Tomas.Hertl,RL,0,0,0,0,0,1,3,3,4,2,-2,14,11,7,1,0,2,2,0,2,0,0,12.5,67.4,48.2,115.6,53,43.3,96.3,48.2,28.9,1,0,0,2,10,6,0,2,11,9,14,10,8,8,20469
demeldy93,Dylan.Demelo,D,0,0,0,0,0,0,0,2,2,1,-1,12,9,3,1,0,0,0,2,2,1,0,11.8,61.1,50.9,112,45.8,40.7,86.6,40.7,40.7,0,0,0,2,8,8,0,1,9,8,12,10,5,9,20469
brownmi850624,Mike.Brown,RL,0,0,0,0,0,0,1,1,2,1,0,6,5,0,1,0,0,0,1,0,0,0,6.4,56.2,37.5,93.6,46.8,37.5,84.3,37.5,18.7,0,0,1,0,4,2,0,0,5,4,6,4,3,3,20469
jonesma90,Martin.Jones,G,0,0,0,0,0,0,0,0,1,3,-2,56,45,23,16,0,0,0,0,0,0,0,52.2,64.3,63.2,127.5,51.7,48.2,99.9,42.5,31,0,0,0,0,37,27,2,4,45,42,56,55,32,33,20469
braunju87,Justin.Braun,D,0,0,1,0,1,0,2,6,1,6,0,19,17,11,9,0,0,0,0,2,1,0,19,59.9,56.7,116.6,53.6,34.7,88.2,44.1,25.2,0,0,0,6,14,8,2,2,17,11,19,18,10,10,20469
karlsme90,Melker.Karlsson,RC,0,0,0,0,0,2,6,7,0,0,0,12,9,8,4,0,0,0,1,2,0,0,11.2,64.4,64.4,128.9,48.3,48.3,96.6,32.2,26.8,2,0,1,4,6,5,0,0,9,9,12,12,6,6,20469
vlasima87,Marc-Edouard.Vlasic,D,0,1,0,0,1,0,2,5,-1,2,0,18,15,10,10,2,0,0,2,2,0,0,20.8,51.9,54.8,106.7,43.3,37.5,80.7,31.7,23.1,0,2,1,3,11,8,2,2,15,13,18,19,10,10,20469
nietoma92,Matt.Nieto,LR,0,1,0,0,1,2,2,2,-1,-1,1,9,7,2,3,1,0,0,2,2,0,0,11.2,48.4,53.8,102.2,37.7,43,80.7,26.9,21.5,0,1,1,0,5,4,1,0,7,8,9,10,6,6,20469
burnsbr85,Brent.Burns,DR,0,0,0,0,0,1,3,8,-1,-2,0,24,19,8,6,2,0,0,2,0,0,0,20.7,69.6,72.5,142.1,55.1,60.9,116,43.5,26.1,2,2,1,5,15,9,0,0,19,21,24,25,16,13,20469
wardxjo80,Joel.Ward,R,0,0,0,0,0,0,1,1,-2,-2,-2,14,10,11,5,2,3,8,0,3,0,0,13.4,62.7,71.7,134.4,44.8,53.8,98.6,35.8,31.4,0,2,0,1,8,7,0,2,10,12,14,16,9,9,20469
marlepa79,Patrick.Marleau,LR,0,0,0,0,0,0,1,2,-3,-3,-2,15,11,12,5,0,5,4,2,1,0,0,15.5,57.9,69.5,127.5,42.5,54.1,96.6,30.9,27,0,0,1,1,8,7,0,2,11,14,15,18,9,10,20469
donskjo92,Joonas.Donskoi,LR,0,0,0,1,1,0,1,1,-5,-4,-1,13,11,4,6,1,0,0,0,4,0,0,13.7,57.1,79,136.1,48.3,65.9,114.1,39.5,48.3,1,1,0,0,9,11,1,2,11,15,13,18,10,10,20469
martipa81,Paul.Martin,D,0,0,0,0,0,0,0,0,-6,-6,-1,20,15,8,5,1,0,0,3,2,0,0,17.8,67.4,87.6,155,50.5,70.8,121.3,40.4,40.4,0,1,0,0,12,12,0,1,15,21,20,26,15,13,20469
tiernch94,Chris.Tierney,C,0,0,1,0,1,2,2,2,-9,-6,0,13,11,4,6,1,5,10,0,1,0,0,15.2,51.1,86.6,137.7,43.3,66.9,110.2,31.5,51.1,0,1,1,1,8,13,2,2,11,17,13,22,9,13,20469
wingeto88,Tommy.Wingels,RL,0,0,0,0,0,0,2,2,-12,-9,-1,10,8,2,5,0,0,0,1,3,0,2,11.7,51.1,112.4,163.5,40.9,86.9,127.8,35.8,66.4,0,0,0,2,7,13,1,2,8,17,10,22,7,13,20469
iginlja77,Jarome.Iginla,R,1,0,0,1,1,0,0,0,-5,-1,0,6,6,2,3,0,0,0,0,0,0,0,7.7,47.1,86.3,133.3,47.1,54.9,102,47.1,47.1,0,0,0,0,6,6,1,1,6,7,6,11,3,4,20767
tangual79,Alex.Tanguay,LR,1,0,0,0,0,0,0,1,-6,-4,0,8,5,2,3,2,0,0,0,1,0,0,9.9,48.6,85.1,133.7,30.4,54.7,85.1,18.2,42.5,1,2,0,0,3,7,0,0,5,9,8,14,1,6,20767
grigomi94,Mikhail.Grigorenko,CL,1,0,0,0,0,0,0,0,-6,-4,0,8,5,4,3,2,7,2,0,2,0,0,12.1,39.6,69.2,108.8,24.7,44.5,69.2,14.8,39.6,0,2,0,0,3,8,0,0,5,9,8,14,1,7,20767
redmoza88,Zach.Redmond,D,1,0,0,0,0,0,0,2,-8,-6,0,6,3,4,5,2,0,0,3,0,0,0,10.7,33.5,78.3,111.8,16.8,50.3,67.1,16.8,39.1,2,2,0,0,3,7,0,0,3,9,6,14,2,5,20767
martian90,Andreas.Martinsen,F,1,0,0,0,0,0,0,1,-8,-6,0,6,3,2,3,1,0,0,3,3,0,0,10.7,33.8,78.9,112.7,16.9,50.7,67.6,5.6,39.4,0,1,1,0,1,7,0,0,3,9,6,14,0,5,20767
duchema91,Matt.Duchene,C,1,0,0,0,0,1,2,2,-8,-5,0,7,7,3,4,2,4,3,0,1,0,0,10.3,40.8,87.4,128.2,40.8,69.9,110.7,40.8,64.1,0,2,0,2,7,11,1,1,7,12,7,15,5,6,20767
soderca85,Carl.Soderberg,C,1,1,1,0,2,0,1,1,-11,-2,2,8,8,4,7,0,0,5,0,1,0,1,14.3,33.6,79.9,113.5,33.6,42,75.7,25.2,29.4,0,0,0,0,6,7,2,0,8,10,8,19,1,11,20767
mcleoco84,Cody.McLeod,LR,1,0,0,0,0,1,1,1,-11,-7,-1,4,4,3,5,0,0,0,4,0,0,0,10.1,23.7,88.9,112.6,23.7,65.2,88.9,23.7,53.3,0,0,0,1,4,9,0,1,4,11,4,15,1,6,20767
mackina95,Nathan.MacKinnon,CR,1,0,1,0,1,1,1,1,-11,-6,0,7,7,4,5,0,4,2,1,1,0,2,11.4,36.8,94.5,131.3,36.8,68.3,105,36.8,63,0,0,0,1,7,12,1,1,7,13,7,18,4,7,20767
landega92,Gabriel.Landeskog,L,1,0,0,0,0,0,0,2,-12,-4,2,9,9,4,5,1,1,0,5,3,0,0,16.1,33.4,78,111.5,33.4,48.3,81.7,26,37.2,0,1,1,1,7,10,2,0,9,13,9,21,2,12,20767
comeabl86,Blake.Comeau,RL,1,1,1,0,2,1,1,3,-12,-3,2,9,9,4,7,1,4,4,3,1,0,0,15.7,34.4,80.3,114.7,34.4,45.9,80.3,26.8,34.4,0,1,0,2,7,9,2,0,9,12,9,21,2,13,20767
skillja87,Jack.Skille,RL,1,0,0,0,0,0,0,0,-13,-9,-1,2,2,2,6,0,0,0,0,2,0,0,10.6,11.3,84.9,96.2,11.3,62.3,73.6,11.3,45.3,0,0,0,0,2,8,0,1,2,11,2,15,0,7,20767
johnser88,Erik.Johnson,D,1,0,0,2,2,0,1,1,-13,-4,2,10,10,5,8,3,0,0,2,2,0,0,17.5,34.2,78.7,113,34.2,47.9,82.2,30.8,37.7,0,3,0,1,9,11,2,0,10,14,10,23,2,13,20767
bigrach95,Chris.Bigras,D,1,0,0,0,0,0,0,1,-13,-11,0,7,4,5,7,1,0,0,1,1,0,0,13.4,31.4,89.8,121.3,18,67.4,85.3,18,53.9,0,1,0,1,4,12,0,0,4,15,7,20,2,9,20767
beaucfr80,Francois.Beauchemin,D,1,0,0,0,0,0,0,4,-13,-3,2,12,12,4,10,4,0,0,1,1,1,0,19.7,36.6,76.2,112.7,36.6,45.7,82.3,30.5,36.6,0,4,2,2,10,12,2,0,12,15,12,25,3,14,20767
mitchjo85,John.Mitchell,C,1,0,0,0,0,0,0,3,-15,-11,-1,4,4,2,7,0,6,10,3,0,0,0,13.2,18.2,86.5,104.7,18.2,68.3,86.5,18.2,45.5,0,0,0,3,4,10,0,1,4,15,4,19,1,9,20767
barrity91,Tyson.Barrie,D,1,0,0,0,0,0,0,2,-22,-15,-1,8,8,3,5,2,0,0,1,3,0,0,17.5,27.5,103.1,130.6,27.5,79,106.5,20.6,61.9,0,2,0,2,6,18,1,2,8,23,8,30,2,15,20767
holdeni87,Nick.Holden,D,1,1,0,0,1,0,0,1,-23,-14,-1,9,9,3,7,1,0,0,2,1,0,0,19.3,28,99.7,127.7,28,71.7,99.7,18.7,49.8,0,1,0,0,6,16,1,2,9,23,9,32,3,16,20767
pickaca92,Calvin.Pickard,G,1,0,0,0,0,0,0,0,-42,-23,1,26,23,12,20,0,0,0,0,0,0,0,48,32.5,85,117.5,28.7,57.5,86.2,23.7,45,0,0,0,0,19,36,3,2,23,46,26,68,7,33,20767
niemian83,Antti.Niemi,G,0,0,0,0,0,0,0,0,42,23,-1,68,46,20,12,0,0,0,0,0,0,0,48,85,32.5,117.5,57.5,28.7,86.2,45,23.7,0,0,0,0,36,19,2,3,46,23,68,26,33,7,20767
klingjo92,John.Klingberg,D,0,0,0,0,0,0,0,4,24,17,1,30,22,5,7,0,0,0,1,4,1,0,19.1,94.1,18.8,112.9,69,15.7,84.7,56.4,15.7,1,0,1,2,18,5,1,0,22,5,30,6,13,1,20767
goligal85,Alex.Goligoski,D,0,0,1,0,1,0,0,4,23,18,0,29,23,7,6,0,0,0,0,2,0,0,15.3,113.5,23.5,137,90,19.6,109.6,66.5,19.6,3,0,1,0,17,5,1,1,23,5,29,6,16,4,20767
roussan89,Antoine.Roussel,L,0,0,0,0,0,0,4,5,18,13,0,25,19,5,3,1,0,0,4,3,0,0,13.1,114.4,32,146.5,87,27.5,114.4,59.5,18.3,1,1,2,2,13,4,0,0,19,6,25,7,11,0,20767
nichuva95,Valeri.Nichushkin,R,0,0,0,0,0,1,2,4,15,10,0,20,13,11,2,1,0,0,1,2,0,0,14.7,81.8,20.5,102.3,53.2,12.3,65.5,45,12.3,0,1,0,4,11,3,0,0,13,3,20,5,10,2,20767
hemskal83,Ales.Hemsky,R,0,1,0,0,1,1,5,7,15,11,1,22,17,3,3,0,0,0,1,2,0,0,13.2,99.9,31.8,131.7,77.2,27.3,104.5,54.5,18.2,0,0,0,6,12,4,1,0,17,6,22,7,9,0,20767
demerja88,Jason.Demers,D,0,0,0,0,0,0,0,3,15,5,0,24,13,11,1,0,0,0,1,2,1,0,20.2,71.2,26.7,97.9,38.6,23.7,62.3,29.7,17.8,2,0,1,0,10,6,0,0,13,8,24,9,11,3,20767
eakinco91,Cody.Eakin,C,0,0,0,0,0,1,2,4,14,9,0,22,16,5,3,0,7,8,2,4,0,0,12.5,105.8,38.5,144.3,77,33.7,110.6,62.5,24,2,0,0,2,13,5,0,0,16,7,22,8,8,2,20767
seguity92,Tyler.Seguin,CR,0,0,0,0,0,2,4,5,13,5,-2,19,11,8,3,0,10,5,1,1,1,0,15.7,72.5,22.9,95.4,42,22.9,64.9,34.4,19.1,1,0,1,3,9,5,0,2,11,6,19,6,11,2,20767
eavespa84,Patrick.Eaves,RL,0,0,1,0,1,3,4,6,12,7,1,17,12,3,5,0,0,0,4,0,0,0,11.1,91.9,27,118.9,64.9,27,91.9,59.5,21.6,1,0,1,4,11,4,1,0,12,5,17,5,9,2,20767
oduyajo81,Johnny.Oduya,D,0,0,0,0,0,0,0,3,11,2,0,19,9,11,0,0,0,0,0,0,0,0,16,71.4,30.1,101.5,33.8,26.3,60.1,26.3,18.8,3,0,0,0,7,5,0,0,9,7,19,8,7,3,20767
nemetpa92,Patrik.Nemeth,D,0,0,0,1,1,0,0,6,10,5,-1,24,18,3,6,0,0,0,1,0,0,0,15.4,93.4,54.5,147.9,70.1,50.6,120.6,54.5,42.8,1,0,1,4,14,11,1,2,18,13,24,14,12,2,20767
sharppa81,Patrick.Sharp,L,0,0,0,0,0,2,4,6,8,1,-3,19,12,4,5,0,1,1,2,0,0,0,13.5,84.4,48.9,133.3,53.3,48.9,102.2,40,44.4,3,0,1,2,9,10,0,3,12,11,19,11,9,3,20767
spezzja83,Jason.Spezza,C,0,1,0,0,1,2,2,3,7,4,0,11,8,1,3,0,3,2,0,0,0,1,6.4,103.3,37.5,140.8,75.1,37.5,112.6,46.9,28.2,1,0,1,0,5,3,1,1,8,4,11,4,8,0,20767
moenxtr82,Travis.Moen,RL,0,0,0,0,0,0,1,1,7,5,1,10,6,5,0,0,0,0,1,2,0,0,6.8,88.7,26.6,115.3,53.2,8.9,62.1,35.5,8.9,1,0,0,0,4,1,1,0,6,1,10,3,5,1,20767
janmama92,Mattias.Janmark-Nylen,C,0,0,0,0,0,0,2,2,7,2,0,16,11,2,6,0,1,4,0,1,0,0,12.8,75,42.2,117.1,51.5,42.2,93.7,42.2,37.5,0,0,0,2,9,8,1,1,11,9,16,9,8,2,20767
bennxja89,Jamie.Benn,L,0,0,0,0,0,0,1,2,7,0,-2,15,8,8,3,0,0,2,4,2,0,0,17,53,28.3,81.3,28.3,28.3,56.5,28.3,24.7,1,0,0,1,8,7,0,2,8,8,15,8,8,4,20767
fiddlve80,Vernon.Fiddler,C,0,0,0,0,0,2,2,3,4,3,1,8,5,5,0,0,4,4,0,1,1,0,6.7,71.4,35.7,107.1,44.6,17.8,62.5,35.7,17.8,1,0,0,2,4,2,1,0,5,2,8,4,3,2,20767
bennxjo87,Jordie.Benn,D,0,0,0,0,0,0,0,0,0,-2,-2,10,7,3,4,1,0,0,0,3,0,0,10.6,56.8,56.8,113.6,39.7,51.1,90.9,34.1,39.7,0,1,0,0,6,7,1,3,7,9,10,10,7,2,20767
ekblaaa96,Aaron.Ekblad,D,1,1,0,0,1,0,1,3,11,7,2,17,13,4,2,0,0,0,0,0,0,0,14.3,71.4,25.2,96.6,54.6,25.2,79.8,37.8,21,1,0,1,0,9,5,2,0,13,6,17,6,12,2,20707
jokinju83,Jussi.Jokinen,C,1,0,1,0,1,2,2,2,5,4,1,13,11,1,5,0,0,0,2,0,0,0,11.6,67,41.3,108.3,56.7,36.1,92.8,46.4,36.1,0,0,0,2,9,7,1,0,11,7,13,8,8,4,20707
smithre91,Reilly.Smith,RL,1,1,0,0,1,3,3,5,4,2,1,14,11,1,4,0,0,0,1,0,0,0,12.7,65.9,47.1,113,51.8,42.4,94.2,37.7,37.7,1,0,1,2,8,8,1,0,11,9,14,10,8,4,20707
trochvi93,Vincent.Trocheck,C,1,0,0,0,0,2,2,3,2,3,1,13,11,1,5,0,6,4,2,2,0,0,13.3,58.5,49.5,107.9,49.5,36,85.4,40.5,31.5,0,0,0,3,9,7,1,0,11,8,13,11,8,5,20707
thornsh77,Shawn.Thornton,R,1,0,0,0,0,1,1,2,2,2,1,6,5,3,1,0,0,0,3,0,0,0,10.4,34.7,23.2,57.9,28.9,17.4,46.3,23.2,17.4,1,0,1,0,4,3,1,0,5,3,6,4,3,1,20707
mackede81,Derek.MacKenzie,CL,1,0,0,0,0,0,0,1,2,2,1,5,4,3,1,0,1,3,1,0,0,0,11,27.3,16.4,43.7,21.9,10.9,32.8,16.4,10.9,0,0,0,1,3,2,1,0,4,2,5,3,2,0,20707
knighco90,Corban.Knight,C,1,0,0,0,0,0,0,0,2,2,1,5,4,3,1,0,1,3,0,1,0,0,10.3,29.2,17.5,46.7,23.3,11.7,35,17.5,11.7,0,0,0,0,3,2,1,0,4,2,5,3,2,0,20707
luongro79,Roberto.Luongo,G,1,0,0,0,0,0,0,0,1,0,4,34,27,7,8,0,0,0,0,0,0,0,47.3,43.1,41.8,84.9,34.2,34.2,68.4,27.9,29.1,0,0,0,0,22,23,4,0,27,27,34,33,16,11,20707
gudbrer92,Erik.Gudbranson,D,1,0,0,0,0,0,0,2,1,1,2,11,9,1,4,1,0,0,5,2,1,1,16.9,39.1,35.5,74.6,32,28.4,60.4,28.4,24.9,0,1,1,1,8,7,2,0,9,8,11,10,2,3,20707
kulikdm90,Dmitry.Kulikov,D,1,0,0,0,0,0,1,2,0,-2,2,11,8,4,2,0,0,0,2,2,0,0,15.6,42.3,42.3,84.6,30.8,38.4,69.2,23.1,30.8,1,0,0,1,6,8,2,0,8,10,11,11,8,3,20707
barkoal95,Aleksander.Barkov,C,1,0,1,0,1,1,1,2,0,-1,1,10,8,3,1,0,5,4,0,2,0,1,13.2,45.4,45.4,90.8,36.3,40.9,77.2,27.2,31.8,1,0,1,0,6,7,1,0,8,9,10,10,5,4,20707
campbbr79,Brian.Campbell,D,1,1,0,0,1,0,0,1,-1,1,2,14,13,1,4,1,0,0,0,2,0,0,18.5,45.4,48.6,94.1,42.2,38.9,81.1,35.7,35.7,0,1,0,0,11,11,2,0,13,12,14,15,6,7,20707
bjugsni92,Nick.Bjugstad,C,1,0,0,0,0,0,0,0,-1,-3,1,8,5,0,1,0,3,3,0,3,1,0,10.6,45.1,50.8,95.9,28.2,45.1,73.4,22.6,39.5,0,0,0,0,4,7,1,0,5,8,8,9,1,2,20707
shawxlo92,Logan.Shaw,R,1,0,0,0,0,0,0,1,-2,-3,1,7,5,0,2,0,0,0,0,0,0,0,10.7,39.3,50.5,89.8,28.1,44.9,73,28.1,39.3,1,0,0,0,5,7,1,0,5,8,7,9,1,2,20707
jagrxja72,Jaromir.Jagr,R,1,0,0,0,0,1,2,2,-3,-1,1,7,6,3,1,0,0,0,0,0,0,0,13.1,32.2,46,78.2,27.6,32.2,59.8,23,23,0,0,0,2,5,5,1,0,6,7,7,10,4,4,20707
huberjo93,Jonathan.Huberdeau,L,1,0,0,1,1,1,2,2,-3,-2,1,10,8,3,1,0,0,0,0,0,0,0,14.2,42.2,54.9,97.1,33.8,42.2,76,25.3,29.5,0,0,0,2,6,7,1,0,8,10,10,13,5,5,20707
howdequ92,Quinton.Howden,L,1,1,0,0,1,1,1,2,-3,-4,1,6,4,0,1,0,0,0,0,1,0,0,10.5,34.3,51.4,85.6,22.8,45.7,68.5,22.8,40,0,0,0,1,4,7,1,0,4,8,6,9,1,2,20707
petroal92,Alex.Petrovic,D,1,0,0,0,0,0,0,1,-4,-2,0,6,5,2,2,2,0,0,5,0,0,0,14.1,25.6,42.7,68.2,21.3,29.9,51.2,21.3,25.6,0,2,0,1,5,6,0,0,5,7,6,10,2,2,20707
kampfst88,Steven.Kampfer,D,1,0,0,0,0,0,0,3,-7,-6,0,7,5,2,2,2,0,0,3,2,0,0,15.7,26.8,53.5,80.3,19.1,42.1,61.2,19.1,34.4,1,2,0,2,5,9,0,0,5,11,7,14,2,5,20707
keithdu83,Duncan.Keith,D,0,0,0,0,0,0,2,4,7,2,0,12,7,1,5,0,0,0,0,0,0,1,15.1,47.7,19.9,67.5,27.8,19.9,47.7,15.9,15.9,2,0,0,2,4,4,0,0,7,5,12,5,4,4,20707
teravte94,Teuvo.Teravainen,C,0,0,0,0,0,1,2,2,4,5,0,10,9,2,4,0,0,0,0,1,0,0,11.4,52.8,31.7,84.5,47.5,21.1,68.7,47.5,21.1,0,0,0,2,9,4,0,0,9,4,10,6,3,2,20707
kanexpa88,Patrick.Kane,R,0,0,0,0,0,0,0,2,4,1,-2,16,12,4,1,0,0,0,1,1,0,0,15.4,62.2,46.7,108.9,46.7,42.8,89.5,38.9,35,0,0,0,2,10,9,0,2,12,11,16,12,4,9,20707
hjalmni87,Niklas.Hjalmarsson,D,0,0,0,0,0,0,0,0,3,0,-2,9,6,1,5,0,0,0,1,1,0,0,15.3,35.2,23.5,58.7,23.5,23.5,46.9,11.7,19.6,0,0,0,0,3,5,0,2,6,6,9,6,2,3,20707
toewsjo88,Jonathan.Toews,C,0,0,0,0,0,0,1,2,2,2,-2,10,8,2,1,0,4,5,1,0,0,1,12.4,48.4,38.7,87,38.7,29,67.7,33.8,24.2,0,0,0,2,7,5,0,2,8,6,10,8,4,5,20707
